,distance,physical_error_probability,gamma
0,3,1e-05,1.0003262536983957
1,3,1.6681005372000593e-05,1.0004680294079618
2,3,2.782559402207126e-05,1.0008112711982469
3,3,4.641588833612782e-05,1.0013445169960418
4,3,7.742636826811278e-05,1.0021657829635848
5,3,0.0001291549665014884,1.0035064387838633
6,3,0.00021544346900318823,1.0062566254315852
7,3,0.00035938136638046257,1.0111758130004966
8,3,0.0005994842503189409,1.020990996334728
9,3,0.001,1.0416912966749547
10,3,0.0011,1.048312836163496
11,3,0.0013282051282051282,1.0623798030070764
12,3,0.0015564102564102566,1.0794920191839623
13,3,0.0017846153846153847,1.099035649727331
14,3,0.002012820512820513,1.1191907586953653
15,3,0.002241025641025641,1.142289245543423
16,3,0.0024692307692307696,1.167007119920649
17,3,0.0026974358974358975,1.1946737967971024
18,3,0.0029256410256410254,1.224197211494407
19,3,0.0031538461538461538,1.2547624433307831
20,3,0.003382051282051282,1.2889419554398585
21,3,0.0036102564102564105,1.3271132613226408
22,3,0.003838461538461539,1.363210629105407
23,3,0.004066666666666666,1.4062409592621077
24,3,0.004294871794871795,1.453888272635947
25,3,0.004523076923076923,1.5016587863477542
26,3,0.004751282051282051,1.552321287390859
27,3,0.00497948717948718,1.6088133821861583
28,3,0.005207692307692308,1.6700605088267904
29,3,0.005435897435897436,1.7328518067103151
30,3,0.005664102564102564,1.7983143325986273
31,3,0.005892307692307692,1.877116369213112
32,3,0.006120512820512821,1.9529746254093607
33,3,0.006348717948717949,2.036097332084377
34,3,0.006576923076923077,2.127774083785665
35,3,0.006805128205128205,2.2236545117092392
36,3,0.007033333333333333,2.328418131416422
37,3,0.007261538461538462,2.4301139119854374
38,3,0.00748974358974359,2.556629567669928
39,3,0.007717948717948718,2.682214338394386
40,3,0.007946153846153846,2.808001218826644
41,3,0.008174358974358973,2.963136403514789
42,3,0.008402564102564103,3.1144683482150217
43,3,0.00863076923076923,3.2761564162456556
44,3,0.00885897435897436,3.467466829920782
45,3,0.009087179487179487,3.6317779494243068
46,3,0.009315384615384616,3.8517875292006596
47,3,0.009543589743589743,4.038857043972868
48,3,0.009771794871794871,4.319859441981256
49,3,0.01,4.59173144244224
50,5,1e-05,1.000360170779448
51,5,1.6681005372000593e-05,1.0004596230470586
52,5,2.782559402207126e-05,1.000916475167896
53,5,4.641588833612782e-05,1.0012860445635698
54,5,7.742636826811278e-05,1.0021677784274385
55,5,0.0001291549665014884,1.003598712520248
56,5,0.00021544346900318823,1.0060015394582074
57,5,0.00035938136638046257,1.0096864612246863
58,5,0.0005994842503189409,1.0165444590217338
59,5,0.001,1.0298378998414812
60,5,0.0011,1.0335071844245214
61,5,0.0013282051282051282,1.042258291561581
62,5,0.0015564102564102566,1.052637613661103
63,5,0.0017846153846153847,1.0649535668782
64,5,0.002012820512820513,1.0794942838051897
65,5,0.002241025641025641,1.0951629110621364
66,5,0.0024692307692307696,1.1132667246150183
67,5,0.0026974358974358975,1.1350295484732542
68,5,0.0029256410256410254,1.157813823635349
69,5,0.0031538461538461538,1.1842038828934964
70,5,0.003382051282051282,1.217567996907797
71,5,0.0036102564102564105,1.253980386709608
72,5,0.003838461538461539,1.2935998583187283
73,5,0.004066666666666666,1.3395911574089443
74,5,0.004294871794871795,1.3847717092333118
75,5,0.004523076923076923,1.4441541093499337
76,5,0.004751282051282051,1.5087917738563634
77,5,0.00497948717948718,1.578343803883951
78,5,0.005207692307692308,1.6637472976813594
79,5,0.005435897435897436,1.7535479278775123
80,5,0.005664102564102564,1.8569189368552483
81,5,0.005892307692307692,1.9870956121932604
82,5,0.006120512820512821,2.115360589976648
83,5,0.006348717948717949,2.2684123128475826
84,5,0.006576923076923077,2.43103566419071
85,5,0.006805128205128205,2.6394582060011915
86,5,0.007033333333333333,2.8432591639025864
87,5,0.007261538461538462,3.0891862988433454
88,5,0.00748974358974359,3.394179011823831
89,5,0.007717948717948718,3.728618715417589
90,5,0.007946153846153846,4.126726467009368
91,5,0.008174358974358973,4.555006655868375
92,5,0.008402564102564103,5.038202225741403
93,5,0.00863076923076923,5.587274715211951
94,5,0.00885897435897436,6.240197010738498
95,5,0.009087179487179487,6.91712496063959
96,5,0.009315384615384616,8.014706089813615
97,5,0.009543589743589743,9.203127259710303
98,5,0.009771794871794871,10.274251135481286
99,5,0.01,11.639414016065313
