     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,         0,   0.114,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
         1,         0,         0,   0.060,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.148,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
       136,         0,         0,   0.015,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.119,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      2048,         0,         0,   0.151,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      1024,         0,         0,   0.089,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.114,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      1024,         0,         0,   0.152,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      1024,         0,         0,   0.084,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.112,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      1024,         0,         0,   0.093,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      3072,         0,         0,   0.239,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      1024,         0,         0,   0.146,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      1024,         0,         0,   0.090,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.115,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      1024,         0,         0,   0.151,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      1024,         0,         0,   0.091,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.117,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      4096,         0,         0,   0.314,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      1024,         0,         0,   0.149,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      2048,         0,         0,   0.178,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      2048,         0,         0,   0.230,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      2048,         0,         0,   0.179,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      2048,         0,         0,   0.290,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      2048,         0,         0,   0.228,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
     61696,     23672,         0,    86.6,pymatching,7171fa96fe1cacaf4f98b50176523ff32922ebc74ba75a2930f09986709b7c5f,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0026974358974358975}",
