,distance,physical_error_probability,gamma
0,3,1e-05,1.0001000100009638
1,3,1.6681005372000593e-05,1.000225037506634
2,3,2.782559402207126e-05,1.0007003914684767
3,3,4.641588833612782e-05,1.0015393177709337
4,3,7.742636826811278e-05,1.003589812785073
5,3,0.0001291549665014884,1.0094710361314962
6,3,0.00021544346900318823,1.0233357810064267
7,3,0.00035938136638046257,1.0626100137024634
8,3,0.0005994842503189409,1.176252131611715
9,3,0.001,1.5213315543835362
10,3,0.0011,1.6497637026593102
11,3,0.0013282051282051282,2.0096419847692175
12,3,0.0015564102564102566,2.50977723660113
13,3,0.0017846153846153847,3.2424372369962047
14,3,0.002012820512820513,4.36995469013596
15,3,0.002241025641025641,5.92306609212313
16,3,0.0024692307692307696,8.008264521821555
17,3,0.0026974358974358975,11.038802531934198
18,3,0.0029256410256410254,16.991645324337675
19,3,0.0031538461538461538,22.825940500490184
20,3,0.003382051282051282,35.971223021582794
21,3,0.0036102564102564105,54.200542005419905
22,3,0.003838461538461539,123.4567901234568
23,3,0.004066666666666666,348.7802537098312
24,3,0.004294871794871795,256.41025641025635
25,3,0.004523076923076923,434.78260869565213
26,3,0.004751282051282051,1818.181818181818
27,3,0.00497948717948718,778.4412545079574
28,3,0.005207692307692308,849.6016192360473
29,3,0.005435897435897436,1220.570020287153
30,3,0.005664102564102564,1846.7310543761587
31,3,0.005892307692307692,743.3276969376254
32,3,0.006120512820512821,1253.5853625097534
33,3,0.006348717948717949,1954.13143562901
34,3,0.006576923076923077,999999.9999999999
35,3,0.006805128205128205,6666.66666666665
36,3,0.007033333333333333,10000.000000000015
37,3,0.007261538461538462,4000.000000000003
38,3,0.00748974358974359,20000.000000000033
39,3,0.007717948717948718,3478.39354810394
40,3,0.007946153846153846,2641.4886570624285
41,3,0.008174358974358973,1021.379431360137
42,3,0.008402564102564103,1741.9252650471994
43,3,0.00863076923076923,2417.120387174834
44,3,0.00885897435897436,1082.4226604178539
45,3,0.009087179487179487,2895.7045758668064
46,3,0.009315384615384616,2581.4486728537795
47,3,0.009543589743589743,1190.3218244414206
48,3,0.009771794871794871,10000.000000000062
49,3,0.01,3333.3333333333335
50,5,1e-05,1.0000000000000004
51,5,1.6681005372000593e-05,1.0000000000000004
52,5,2.782559402207126e-05,1.0000000000000004
53,5,4.641588833612782e-05,1.0000500025001247
54,5,7.742636826811278e-05,1.0001750287543614
55,5,0.0001291549665014884,1.0006127513500065
56,5,0.00021544346900318823,1.002366331262959
57,5,0.00035938136638046257,1.0104925021477127
58,5,0.0005994842503189409,1.0458938621173741
59,5,0.001,1.2143062749318738
60,5,0.0011,1.2912000186686474
61,5,0.0013282051282051282,1.5339428185591226
62,5,0.0015564102564102566,1.9357935019912982
63,5,0.0017846153846153847,2.6038472616369663
64,5,0.002012820512820513,3.7707655172833507
65,5,0.002241025641025641,5.7480220324474445
66,5,0.0024692307692307696,9.23692462194143
67,5,0.0026974358974358975,21.85792349726774
68,5,0.0029256410256410254,34.53556006178669
69,5,0.0031538461538461538,143.88489208633098
70,5,0.003382051282051282,122.69938650306737
71,5,0.0036102564102564105,415.16570161030137
72,5,0.003838461538461539,10000.00000000006
73,5,0.004066666666666666,1255.5467061099102
74,5,0.004294871794871795,3993.9024390243885
75,5,0.004523076923076923,6666.666666666668
76,5,0.004751282051282051,4248.362238628092
77,5,0.00497948717948718,20000.000000000036
78,5,0.005207692307692308,7820.512820512823
79,5,0.005435897435897436,2254.2773742549743
80,5,0.005664102564102564,3379.397450383907
81,5,0.005892307692307692,1181.2965329573337
82,5,0.006120512820512821,6666.66666666664
83,5,0.006348717948717949,3999.9999999999955
84,5,0.006576923076923077,1000000.0
85,5,0.006805128205128205,823.0772811465265
86,5,0.007033333333333333,5000.000000000005
87,5,0.007261538461538462,7563.516005877663
88,5,0.00748974358974359,2682.509799916011
89,5,0.007717948717948718,2857.1428571428605
90,5,0.007946153846153846,20000.000000000036
91,5,0.008174358974358973,999999.9999999999
92,5,0.008402564102564103,2720.585120069677
93,5,0.00863076923076923,4999.9999999999945
94,5,0.00885897435897436,10000.000000000016
95,5,0.009087179487179487,1745.739242240314
96,5,0.009315384615384616,4348.43404763191
97,5,0.009543589743589743,4083.357903850574
98,5,0.009771794871794871,19999.99999999995
99,5,0.01,2003.4249735163305
100,7,1e-05,1.0000000000000004
101,7,1.6681005372000593e-05,1.0000000000000004
102,7,2.782559402207126e-05,1.0000000000000004
103,7,4.641588833612782e-05,1.0000000000000004
104,7,7.742636826811278e-05,1.0000500025001233
105,7,0.0001291549665014884,1.0000750037499297
106,7,0.00021544346900318823,1.0003375843979754
107,7,0.00035938136638046257,1.0015268578786947
108,7,0.0005994842503189409,1.0105403629873135
109,7,0.001,1.0776018407593164
110,7,0.0011,1.1170994491064168
111,7,0.0013282051282051282,1.257288516661901
112,7,0.0015564102564102566,1.506184749425984
113,7,0.0017846153846153847,1.9793893650000216
114,7,0.002012820512820513,2.8498794064816577
115,7,0.002241025641025641,4.576666492325147
116,7,0.0024692307692307696,8.444994725048435
117,7,0.0026974358974358975,18.357734005238505
118,7,0.0029256410256410254,43.93613883211111
119,7,0.0031538461538461538,10000.000000000015
120,7,0.003382051282051282,20000.00000000012
121,7,0.0036102564102564105,343.71709734852243
122,7,0.003838461538461539,6666.666666666662
123,7,0.004066666666666666,2898.4376035229116
124,7,0.004294871794871795,2857.1428571428587
125,7,0.004523076923076923,1704.95719073797
126,7,0.004751282051282051,20000.00000000003
127,7,0.00497948717948718,1908.4837679499292
128,7,0.005207692307692308,4999.999999999998
129,7,0.005435897435897436,2500.528200549883
130,7,0.005664102564102564,1681.9594675931608
131,7,0.005892307692307692,2142.0559765109933
132,7,0.006120512820512821,2076.1018338658087
133,7,0.006348717948717949,2296.5153616630605
134,7,0.006576923076923077,1000000.0
135,7,0.006805128205128205,999999.9999999999
136,7,0.007033333333333333,3180.7178589595997
137,7,0.007261538461538462,1863.0131078761854
138,7,0.00748974358974359,1173.514218798814
139,7,0.007717948717948718,6666.666666666668
140,7,0.007946153846153846,2857.142857142855
141,7,0.008174358974358973,5000.000000000008
142,7,0.008402564102564103,6666.666666666629
143,7,0.00863076923076923,2695.1914259942314
144,7,0.00885897435897436,6666.666666666686
145,7,0.009087179487179487,1000000.0000000002
146,7,0.009315384615384616,1000000.0
147,7,0.009543589743589743,9999.999999999975
148,7,0.009771794871794871,10000.000000000015
149,7,0.01,2511.452958376336
150,9,1e-05,1.0000000000000004
151,9,1.6681005372000593e-05,1.0000000000000004
152,9,2.782559402207126e-05,1.0000000000000004
153,9,4.641588833612782e-05,1.0000000000000004
154,9,7.742636826811278e-05,1.0000000000000004
155,9,0.0001291549665014884,1.0000000000000004
156,9,0.00021544346900318823,1.0000000000000004
157,9,0.00035938136638046257,1.0002125281288579
158,9,0.0005994842503189409,1.0021534810621031
159,9,0.001,1.0256522848235043
160,9,0.0011,1.0417111398816634
161,9,0.0013282051282051282,1.1125333711713203
162,9,0.0015564102564102566,1.266065935048621
163,9,0.0017846153846153847,1.5725203183411156
164,9,0.002012820512820513,2.2206166944647143
165,9,0.002241025641025641,3.608671164786373
166,9,0.0024692307692307696,6.884999469045286
167,9,0.0026974358974358975,22.09944751381214
168,9,0.0029256410256410254,56.134684415249495
169,9,0.0031538461538461538,2500.0
170,9,0.003382051282051282,19999.99999999995
171,9,0.0036102564102564105,688.9796314641223
172,9,0.003838461538461539,1228.4766522601738
173,9,0.004066666666666666,3999.9999999999955
174,9,0.004294871794871795,739.6556952292309
175,9,0.004523076923076923,6666.6666666666615
176,9,0.004751282051282051,20000.000000000116
177,9,0.00497948717948718,1577.930441500737
178,9,0.005207692307692308,6666.666666666671
179,9,0.005435897435897436,1637.0114875945508
180,9,0.005664102564102564,999999.9999999998
181,9,0.005892307692307692,922.360940769641
182,9,0.006120512820512821,1000000.0
183,9,0.006348717948717949,5109.4812376816335
184,9,0.006576923076923077,1420.652207580319
185,9,0.006805128205128205,1470.026812721459
186,9,0.007033333333333333,6839.26020154545
187,9,0.007261538461538462,5000.000000000003
188,9,0.00748974358974359,6666.666666666664
189,9,0.007717948717948718,6666.666666666678
190,9,0.007946153846153846,11555.153707052503
191,9,0.008174358974358973,1000000.0000000002
192,9,0.008402564102564103,696.7297682656201
193,9,0.00863076923076923,3999.9999999999964
194,9,0.00885897435897436,2100.3332226540815
195,9,0.009087179487179487,1448.2961974011905
196,9,0.009315384615384616,19999.99999999995
197,9,0.009543589743589743,10000.00000000002
198,9,0.009771794871794871,1812.323586329297
199,9,0.01,3702.876984126987
