     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       846,         0,         0,   0.094,pymatching,62f38bd29d82c42c0c529c9fb7172696ef4ee6c4d441e02ff803780aba04db19,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.00021544346900318823}",
         1,         0,         0,   0.068,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
         8,         6,         0,   0.021,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
         1,         0,         0,   0.061,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
         8,         4,         0,   0.020,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       128,        44,         0,   0.295,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       128,        52,         0,   0.262,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,        88,         0,   0.515,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       105,         0,   0.598,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,       105,         0,   0.520,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       110,         0,   0.578,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,        98,         0,   0.516,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       112,         0,   0.574,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,       105,         0,   0.514,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       110,         0,   0.575,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,        86,         0,   0.514,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       107,         0,   0.608,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,        96,         0,   0.521,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
