,distance,physical_error_probability,gamma
144,7,0.00885897435897436,6.313131313131256
145,7,0.009087179487179487,7.401924500370065
146,7,0.009315384615384616,7.968127490039819
147,7,0.009543589743589743,9.59692898272552
148,7,0.009771794871794871,10.141987829614598
149,7,0.01,11.376564277588159
150,9,1e-05,1.0
151,9,1.6681005372000593e-05,1.0
152,9,2.782559402207126e-05,1.0
153,9,4.641588833612782e-05,1.0
154,9,7.742636826811278e-05,1.0
155,9,0.0001291549665014884,1.0
156,9,0.00021544346900318823,1.0
157,9,0.00035938136638046257,1.0
158,9,0.0005994842503189409,1.0
159,9,0.001,1.000100010000772
160,9,0.0011,1.0003500950275017
161,9,0.0013282051282051282,1.0007004903432366
162,9,0.0015564102564102566,1.0022034457380917
163,9,0.0017846153846153847,1.0031096398836392
164,9,0.002012820512820513,1.006137438374082
165,9,0.002241025641025641,1.0103051121438673
166,9,0.0024692307692307696,1.0184336490477643
167,9,0.0026974358974358975,1.0251652033902061
168,9,0.0029256410256410254,1.0351494950902267
169,9,0.0031538461538461538,1.0551862403713128
170,9,0.003382051282051282,1.0800302408466327
171,9,0.0036102564102564105,1.1075423634954036
172,9,0.003838461538461539,1.145490109898667
173,9,0.004066666666666666,1.1900511722000022
174,9,0.004294871794871795,1.253761283851546
175,9,0.004523076923076923,1.323626737260089
176,9,0.004751282051282051,1.4112334180071215
177,9,0.00497948717948718,1.5190642564179353
178,9,0.005207692307692308,1.6225864027258363
179,9,0.005435897435897436,1.7636684303350905
180,9,0.005664102564102564,1.9440124416796187
181,9,0.005892307692307692,2.1017234131988163
182,9,0.006120512820512821,2.4026910139356024
183,9,0.006348717948717949,2.74951883420401
184,9,0.006576923076923077,3.1210986267166
185,9,0.006805128205128205,3.492839678658747
186,9,0.007033333333333333,3.9872408293460886
187,9,0.007261538461538462,4.657661853749415
188,9,0.00748974358974359,5.659309564233164
189,9,0.007717948717948718,7.241129616220121
190,9,0.007946153846153846,8.650519031141862
191,9,0.008174358974358973,10.050251256281399
192,9,0.008402564102564103,12.239902080783349
193,9,0.00863076923076923,16.18122977346278
194,9,0.00885897435897436,15.82278481012657
195,9,0.009087179487179487,26.954177897574123
196,9,0.009315384615384616,27.855153203342617
197,9,0.009543589743589743,34.013605442176875
198,9,0.009771794871794871,42.5531914893617
199,9,0.01,61.72839506172839
