     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     14336,       453,         0,   0.019,pymatching,33319ff3d2068cf93bf185ecd2d95ace6edee9f6c08c5a38a4d79e2db54b4c92,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.011435897435897435}",
     13585,        27,         0,   0.009,pymatching,25ecd08a191d9d467df50fb196bbe7a3b748ded3b74a800e95e48355c6e028aa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0028820512820512817}",
     18705,         8,         0,   0.010,pymatching,378a0d8a22aad4bf388b91414d312443b51402aaba859b474dbe418524e2ce1c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.001}",
      9489,       111,         0,   0.010,pymatching,c2cdab018f7049ed8016042f23354b26d89a1de4adfaa38f56ab62a1c45966f9,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.006802564102564103}",
     17408,       734,         0,   0.028,pymatching,7696c9fc38b84feeebda0d451777a89e509ba30a317018d2b2799b7c7661fb63,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.01393076923076923}",
      6144,         0,         0,   0.014,pymatching,5b273f9ec8ea7b72530ef207045ef0aaa96f2aeaae8c030ce7ed7ea948aa74d4,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.0011}",
     20480,       221,         0,   0.020,pymatching,6945d297547052498ef2fa1f24e434c00229d52d289f37ba2ae4b3e77662e772,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.006446153846153846}",
     19456,       720,         0,   0.028,pymatching,e4f1fb20fe6c4114916157b6765a8f92430cb66cfb8fda3d60be29ff94b75814,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.012505128205128205}",
     16384,       403,         0,   0.020,pymatching,613c353953f02d3135e7fc886c170ac1f912c4abd7adc1c8a290b027899c7ca5,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.010010256410256409}",
     15360,       134,         0,   0.014,pymatching,33a9682eaedf8d40922d6e12250bb2d19ebf57dd0f19562563c4d15fb5ab3020,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.005733333333333333}",
     14609,        20,         0,   0.009,pymatching,70005e18bbfb556ed650f2484660ead964312e8bc36af28a74972997b34796a6,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.002169230769230769}",
      6144,         1,         0,   0.014,pymatching,bd3b752bc833fe8bfdffde7fe510e095aa035d029c4a46fce9ac05636154e154,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.001}",
     20480,        42,         0,   0.013,pymatching,25ecd08a191d9d467df50fb196bbe7a3b748ded3b74a800e95e48355c6e028aa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0028820512820512817}",
     89088,         1,         0,   0.036,pymatching,6d6c1a356eaf597d0498311a77d111474e59ec6318c3eca1103810a040f141c7,"{""config"":[""Z0"",""Z""],""d"":3,""p"":4.641588833612782e-05}",
     27648,         4,         0,   0.014,pymatching,378a0d8a22aad4bf388b91414d312443b51402aaba859b474dbe418524e2ce1c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.001}",
     54272,        55,         0,   0.026,pymatching,2fab86d6f8edc460d5d0e5f4e1a1cef42023085bfe8bed11a8dc9b6df547284b,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0018128205128205128}",
     13312,       170,         0,   0.014,pymatching,c2cdab018f7049ed8016042f23354b26d89a1de4adfaa38f56ab62a1c45966f9,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.006802564102564103}",
     16657,        28,         0,   0.010,pymatching,a35819281af8f956d044730ff382879f1e2425deebb1253635114f214184302f,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0025256410256410257}",
      5393,       267,         0,   0.011,pymatching,67c4077b8331d413bfe855e981e052fb9071dc5db9e901b42b2f987c1eb16d27,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014999999999999998}",
     23825,         0,         0,   0.009,pymatching,f3979af952b6828fe80c32dfbd7c69f34d2bb37564428009fed1df3c2f697cfa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0001291549665014884}",
     22528,        29,         0,   0.013,pymatching,70005e18bbfb556ed650f2484660ead964312e8bc36af28a74972997b34796a6,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.002169230769230769}",
      5393,       259,         0,   0.010,pymatching,2c2b3e1dde5fcb343deee10b064d158f0089ecd1ce1d32f2378d0306258aae51,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014643589743589744}",
     20480,       656,         0,   0.028,pymatching,33319ff3d2068cf93bf185ecd2d95ace6edee9f6c08c5a38a4d79e2db54b4c92,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.011435897435897435}",
     10513,        70,         0,   0.010,pymatching,d52855015c8bc70e2d29522c97a3e850b4852de731069d3f9fecbf1345c94ecc,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00502051282051282}",
     13585,        35,         0,   0.010,pymatching,852f076e553167ebbe36e4716625ee8138db0df8210835dfa20b122ab992954a,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.003238461538461538}",
      9216,         1,         0,   0.021,pymatching,5b273f9ec8ea7b72530ef207045ef0aaa96f2aeaae8c030ce7ed7ea948aa74d4,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.0011}",
     24576,       995,         0,   0.038,pymatching,df8cf0e47306cd08f792c89793a6aa692d673389a80b06122c713404eba910ed,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.013574358974358974}",
     21504,       180,         0,   0.020,pymatching,33a9682eaedf8d40922d6e12250bb2d19ebf57dd0f19562563c4d15fb5ab3020,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.005733333333333333}",
     11537,       103,         0,   0.010,pymatching,80803bbd4fbf1196b1900684e3d196102e7badc02af86683e042a64ea5e86013,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.005376923076923077}",
