,distance,physical_error_probability,gamma
129,7,0.005435897435897436,1.6466920762493795
130,7,0.005664102564102564,1.7538104065947693
131,7,0.005892307692307692,1.8898233408032794
132,7,0.006120512820512821,2.035843286731894
133,7,0.006348717948717949,2.202357106724659
134,7,0.006576923076923077,2.4606352811039653
135,7,0.006805128205128205,2.703406068159197
136,7,0.007033333333333333,3.0251997221610747
137,7,0.007261538461538462,3.431610950179699
138,7,0.00748974358974359,3.890187316754517
139,7,0.007717948717948718,4.407502888156831
140,7,0.007946153846153846,5.184438021311781
141,7,0.008174358974358973,5.9465970282003475
142,7,0.008402564102564103,6.986237598940557
143,7,0.00863076923076923,8.415939920468155
144,7,0.00885897435897436,10.187108145634229
145,7,0.009087179487179487,11.845123307866409
146,7,0.009315384615384616,14.910462615441823
147,7,0.009543589743589743,18.978251223881266
148,7,0.009771794871794871,24.540748936914962
149,7,0.01,29.16583592020927
150,9,1e-05,1.0004001600639891
151,9,1.6681005372000593e-05,1.000650422774658
152,9,2.782559402207126e-05,1.001063597998554
153,9,4.641588833612782e-05,1.0017529147106126
154,9,7.742636826811278e-05,1.0026566309969176
155,9,0.0001291549665014884,1.0040664692002605
156,9,0.00021544346900318823,1.0065795081681024
157,9,0.00035938136638046257,1.0096545192047626
158,9,0.0005994842503189409,1.0171760171353037
159,9,0.001,1.0292140218376458
160,9,0.0011,1.03104528509774
161,9,0.0013282051282051282,1.0387660599906343
162,9,0.0015564102564102566,1.0459705482213253
163,9,0.0017846153846153847,1.0522852248852317
164,9,0.002012820512820513,1.0614800742579418
165,9,0.002241025641025641,1.0663002862026758
166,9,0.0024692307692307696,1.0812063861101429
167,9,0.0026974358974358975,1.0887445263997753
168,9,0.0029256410256410254,1.099140133633111
169,9,0.0031538461538461538,1.1130059429247166
170,9,0.003382051282051282,1.1291879647308143
171,9,0.0036102564102564105,1.1496767586759584
172,9,0.003838461538461539,1.1700665388076266
173,9,0.004066666666666666,1.1959407751467948
174,9,0.004294871794871795,1.2314823695795172
175,9,0.004523076923076923,1.2672424246761653
176,9,0.004751282051282051,1.3043864004523098
177,9,0.00497948717948718,1.3645706901832797
178,9,0.005207692307692308,1.435756980081429
179,9,0.005435897435897436,1.5224445168588452
