     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     64512,         0,         0,   0.026,pymatching,dc9413d892a0e376eb90d62699aa3fef82bd54bb8b05d85d217022fc1a107e90,"{""config"":[""X+"",""X""],""d"":3,""p"":1e-05}",
     15633,        30,         0,   0.009,pymatching,6dfaea01acf21bb285f5fa04f40ecf1aa0753121e08474a376f48016089a8138,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0025256410256410257}",
      8465,       133,         0,   0.011,pymatching,3695b9f66e998bd4c32a2e8eff1baa2b357098f27ab22362ffb8dcbcbfb62276,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007871794871794872}",
      7441,       202,         0,   0.010,pymatching,72040d60fd5633c1da3abf6ba27efd7607ce5607a5a1dc19c34ea91faa334d92,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010010256410256409}",
      9216,       376,         0,   0.014,pymatching,31b2b04e9ab46b9dd2801023598a994adb3d9f0fd50388c8140ad89e99b7a96d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.013217948717948718}",
     10240,       311,         0,   0.014,pymatching,f3850e6d35b30f29818f35b9e8cee383326a91d429c9aa4bacc6859c9c47382c,"{""config"":[""X+"",""X""],""d"":3,""p"":0.011435897435897435}",
     11264,       217,         0,   0.014,pymatching,1a29b8026e58bc70bc9f053589eab90c5de506b6aeb044d52c1c5cb1e5853cde,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008584615384615385}",
      5393,         0,         0,   0.011,pymatching,23d8ec2eb0610d1bae940b803cf06440d088a084fe863e96d060046f4150e9d7,"{""config"":[""X+"",""X""],""d"":5,""p"":0.0005994842503189409}",
      5120,       118,         0,   0.015,pymatching,ddab2defe45ed082b27a997915b445fa5b941c1a2d3ec794860a6b47eb3097aa,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00894102564102564}",
     24576,        34,         0,   0.014,pymatching,6dfaea01acf21bb285f5fa04f40ecf1aa0753121e08474a376f48016089a8138,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0025256410256410257}",
