,distance,physical_error_probability,gamma
50,5,1e-05,1.0045773892776964
51,5,1.6681005372000593e-05,1.0058015410155337
52,5,2.782559402207126e-05,1.0053449391865028
53,5,4.641588833612782e-05,1.0094107694205392
54,5,7.742636826811278e-05,1.0146016553484787
55,5,0.0001291549665014884,1.0250919526407634
56,5,0.00021544346900318823,1.0435931534177605
57,5,0.00035938136638046257,1.0709427267861784
58,5,0.0005994842503189409,1.1118402930366276
59,5,0.001,1.1905900872261137
60,5,0.0011,1.228454893131436
61,5,0.0014564102564102565,1.2985287513157144
62,5,0.0018128205128205128,1.42712748137331
63,5,0.002169230769230769,1.5220063087161502
64,5,0.0025256410256410257,1.6653829339883837
65,5,0.002882051282051282,1.8233609922001173
66,5,0.003238461538461538,2.0687336372107694
67,5,0.0035948717948717946,2.1305051587519293
68,5,0.003951282051282051,2.4478425939298396
69,5,0.0043076923076923075,2.8361851294995644
70,5,0.004664102564102564,3.356459338173347
71,5,0.00502051282051282,3.885437638694162
72,5,0.005376923076923077,4.334394176307985
73,5,0.005733333333333333,5.097893139167304
74,5,0.00608974358974359,6.227309241949646
75,5,0.006446153846153846,6.811761299074144
76,5,0.006802564102564103,9.99153217648043
77,5,0.007158974358974359,12.656665791247285
78,5,0.007515384615384616,17.449799109187754
79,5,0.007871794871794872,16.89396083135181
80,5,0.008228205128205128,22.510240412662792
81,5,0.008584615384615385,60.661207158022435
82,5,0.00894102564102564,26.43492053002016
83,5,0.009297435897435898,62.4346387375716
84,5,0.009653846153846153,60.59596127918073
85,5,0.01001025641025641,921.2344541685859
86,5,0.010366666666666666,3154.574132492109
87,5,0.010723076923076924,1435.7501794687748
88,5,0.01107948717948718,127.28952916383011
89,5,0.011435897435897437,353.3568904593639
90,5,0.011792307692307692,142.95827617802053
91,5,0.01214871794871795,74.50136660233322
92,5,0.012505128205128205,152.5699481845128
93,5,0.01286153846153846,455.1143474798043
94,5,0.013217948717948718,696.500087062512
95,5,0.013574358974358974,111.4893307506
96,5,0.013930769230769231,1153.402537485583
97,5,0.014287179487179487,465.8746797111578
98,5,0.014643589743589744,18433.17972350248
99,5,0.015,348.7539604355958
100,7,1e-05,1.0036439331423845
101,7,1.6681005372000593e-05,1.0051580683890429
102,7,2.782559402207126e-05,1.0077942709804102
103,7,4.641588833612782e-05,1.012927515742085
104,7,7.742636826811278e-05,1.0186161532634124
105,7,0.0001291549665014884,1.0358904470237347
106,7,0.00021544346900318823,1.0581974188977656
107,7,0.00035938136638046257,1.100189590171126
108,7,0.0005994842503189409,1.1521378956935235
109,7,0.001,1.2747155418194347
110,7,0.0011,1.3227639429223164
111,7,0.0014564102564102565,1.4340828797900644
112,7,0.0018128205128205128,1.5600454193981548
113,7,0.002169230769230769,1.7169703200218054
114,7,0.0025256410256410257,1.8449651008599282
115,7,0.002882051282051282,2.1057924927590506
116,7,0.003238461538461538,2.4202204578815087
